year,emirate,waste_type,percentage,tons_per_day,tons_per_year
2025,Ajman,glass,0.055401395155861774,56.34908701197875,20567.416759372245
2025,Ajman,textile,0.045077880189531044,45.84897882028665,16734.877269404627
2025,Ajman,construction,0.06669670735940479,67.83761592707717,24760.729813383165
2025,Ajman,hazardous,0.10095834652111872,102.68533196139381,37480.14616590874
2025,Umm Al Quwain,organic,0.37740566721309565,211.0880465096847,77047.1369760349
2025,Umm Al Quwain,plastic,0.1595691108154288,89.24914173664928,32575.936733876988
2025,Umm Al Quwain,paper,0.13512120501390273,75.575100445735,27584.911662693277
2025,Umm Al Quwain,metal,0.09167725296489447,51.27631596164403,18715.85532600007
2025,Umm Al Quwain,glass,0.07839929048529708,43.84977363612951,16005.167377187272
2025,Umm Al Quwain,textile,0.0641327563767212,35.87030995271142,13092.66313273967
2025,Umm Al Quwain,construction,0.07748370703575144,43.33767554494727,15818.251573905753
2025,Umm Al Quwain,hazardous,0.016211010094908607,9.067035156498829,3309.4678321220727
2025,Ras Al Khaimah,organic,0.41239704384030346,293.0381376093086,106958.92022739764
2025,Ras Al Khaimah,plastic,0.19841741378465055,140.99002471808495,51461.35902210101
2025,Ras Al Khaimah,paper,0.12980075979867753,92.23289419699853,33665.006381904466
2025,Ras Al Khaimah,metal,0.06810120072453205,48.39086343451681,17662.665153598635
2025,Ras Al Khaimah,glass,0.06869398901448613,48.81208269173345,17816.41018248271
2025,Ras Al Khaimah,textile,0.06119958886163447,43.486765509923096,15872.66941112193
2025,Ras Al Khaimah,construction,0.05139000397571578,36.51634094305062,13328.464444213478
2025,Ras Al Khaimah,hazardous,0.010000000000000002,7.105728374784002,2593.5908567961606
2025,Fujairah,organic,0.29218481461335943,167.15658448053236,61012.15333539431
2025,Fujairah,plastic,0.17878000332187552,102.27860324722212,37331.690185236075
2025,Fujairah,paper,0.13928102766183384,79.68155668082481,29083.768188501057
2025,Fujairah,metal,0.0737140904745698,42.17123880350573,15392.50216327959
2025,Fujairah,glass,0.07588364188213344,43.41242172953548,15845.53393128045
2025,Fujairah,textile,0.06033259431792847,34.51579238428151,12598.264220262752
2025,Fujairah,construction,0.08117890514645466,46.44179929099585,16951.256741213485
2025,Fujairah,hazardous,0.09864492258184492,56.43396751110215,20598.398141552287
2026,Abu Dhabi,organic,0.3160826899539386,4076.3362784378755,1487862.7416298245
2026,Abu Dhabi,plastic,0.1742209531387048,2246.8272205821186,820091.9355124732
2026,Abu Dhabi,paper,0.14348657327045836,1850.4636371461488,675419.2275583444
2026,Abu Dhabi,metal,0.06164429502734642,794.9909443485125,290171.69468720705
2026,Abu Dhabi,glass,0.07149548574678849,922.0360733346145,336543.1667671343
2026,Abu Dhabi,textile,0.04754445471117817,613.1534302177852,223801.0020294916
2026,Abu Dhabi,construction,0.07588356409503336,978.6265907279742,357198.7056157106
2026,Abu Dhabi,hazardous,0.10964198405655182,1413.9894763448121,516106.1588658564
2026,Dubai,organic,0.3228254209197961,3064.887304640586,1118683.866193814
2026,Dubai,plastic,0.19788187105437458,1878.6799152466856,685718.1690650402
2026,Dubai,paper,0.1691503431580366,1605.9043239022517,586155.0782243218
2026,Dubai,metal,0.07970740520996586,756.7378480226953,276209.3145282838
2026,Dubai,glass,0.07080471399358296,672.2161730923738,245358.90317871643
2026,Dubai,textile,0.052614627308971554,499.5204616111266,182324.96848806122
2026,Dubai,construction,0.09701561835527242,921.0610992211898,336187.3012157343
2026,Dubai,hazardous,0.009999999999999995,94.93946591653437,34652.90505953505
2026,Sharjah,organic,0.3561483304986081,1213.931110992479,443084.8555122549
2026,Sharjah,plastic,0.21464860329953073,731.6294789634051,267044.75982164283
2026,Sharjah,paper,0.13590199514291082,463.22176975801653,169075.94596167604
2026,Sharjah,metal,0.07965493133289592,271.503727544077,99098.86055358809
2026,Sharjah,glass,0.07106757866727097,242.23374740048882,88415.31780117842
2026,Sharjah,textile,0.05934833334593199,202.28871530386346,73835.38108591016
2026,Sharjah,construction,0.07323022771285144,249.6051337970301,91105.87383591599
2026,Sharjah,hazardous,0.009999999999999995,34.08498670463998,12441.020147193592
2026,Ajman,organic,0.4482303774579564,392.0665124471746,143104.27704321872
2026,Ajman,plastic,0.1854397236884234,162.20387861263933,59204.41569361336
2026,Ajman,paper,0.1627273234065806,142.3373724237731,51953.14093467718
2026,Ajman,metal,0.07211137801369906,63.07572602716509,23022.639999915256
2026,Ajman,glass,0.07099724073072565,62.101191633936175,22666.934946386704
2026,Ajman,textile,0.05049395670261488,44.166996481423865,16120.95371571971
2026,Ajman,construction,0.01,8.746986642688002,3192.650124581121
2026,Ajman,hazardous,1.734723475976807e-18,1.5173603073126432e-15,5.538365121691147e-13
2026,Umm Al Quwain,organic,0.3192542830418253,150.72855562077788,55015.922801583925
2026,Umm Al Quwain,plastic,0.19017475096065573,89.78662793408922,32772.11919594257
2026,Umm Al Quwain,paper,0.1416832259727032,66.89247142773661,24415.75207112386
2026,Umm Al Quwain,metal,0.08221548635357694,38.81614802364587,14167.894028630744
2026,Umm Al Quwain,glass,0.07020193556425658,33.14422675418593,12097.642765277864
2026,Umm Al Quwain,textile,0.06136648684667197,28.972773169369,10575.062206819684
2026,Umm Al Quwain,construction,0.09082956998525585,42.883089182363065,15652.32755156252
2026,Umm Al Quwain,hazardous,0.04427426127505446,20.903072590232476,7629.621495434853
2026,Ras Al Khaimah,organic,0.3340012521633203,199.32151874549766,72752.35434210664
2026,Ras Al Khaimah,plastic,0.19777774426041092,118.02758254561105,43080.067629148034
2026,Ras Al Khaimah,paper,0.145943059701392,87.09426123894299,31789.40535221419
2026,Ras Al Khaimah,metal,0.09242330511076212,55.15534275047459,20131.700103923224
2026,Ras Al Khaimah,glass,0.07293931805015368,43.52790762265925,15887.686282270626
2026,Ras Al Khaimah,textile,0.061880924588664316,36.9286036818718,13478.940343883207
2026,Ras Al Khaimah,construction,0.08362453238284782,49.904509911180995,18215.146117581062
2026,Ras Al Khaimah,hazardous,0.011409863742448886,6.809050430481751,2485.303407125839
2026,Fujairah,organic,0.3381094972137443,166.14621595220166,60643.3688225536
2026,Fujairah,plastic,0.19658302277340256,96.60043750145985,35259.15968803284
2026,Fujairah,paper,0.13569598917041498,66.68069162902799,24338.452444595216
2026,Fujairah,metal,0.07770287846545736,38.1830126985997,13936.799634988889
2026,Fujairah,glass,0.06274313823031731,30.83183134410156,11253.618440597069
2026,Fujairah,textile,0.06594690061279405,32.40615268391893,11828.245729630411
2026,Fujairah,construction,0.07589204531249193,37.29317352352381,13612.008336086192
2026,Fujairah,hazardous,0.047326528221377534,23.256145251566505,8488.493016821774
2027,Abu Dhabi,organic,0.3471513434279928,3725.7480315083026,1359898.0315005304
2027,Abu Dhabi,plastic,0.14084696378519346,1511.6182264622378,551740.6526587168
2027,Abu Dhabi,paper,0.17476504813414973,1875.6388139898456,684608.1671062936
2027,Abu Dhabi,metal,0.07535539145825232,808.7400688609354,295190.1251342414
2027,Abu Dhabi,glass,0.07466381972703003,801.317882356326,292481.02706005896
2027,Abu Dhabi,textile,0.06075099065640578,652.000598975737,237980.21862614402
2027,Abu Dhabi,construction,0.07791458022324826,836.2061659507183,305215.25057201216
2027,Abu Dhabi,hazardous,0.048551862587727646,521.0753462050451,190192.50136484145
2027,Dubai,organic,0.3584675969178225,2945.5531613816256,1075126.9039042934
2027,Dubai,plastic,0.2089864356668261,1717.2560687693542,626798.4651008142
2027,Dubai,paper,0.13577276828202994,1115.6542746996179,407213.8102653605
2027,Dubai,metal,0.08401500797052214,690.3571604766436,251980.3635739749
2027,Dubai,glass,0.06886977756969744,565.9077495101365,206556.32857119982
2027,Dubai,textile,0.06806495960075123,559.2945043154538,204142.49407514062
2027,Dubai,construction,0.06582345399235072,540.875896921513,197419.70237635224
2027,Dubai,hazardous,0.009999999999999995,82.17069511186202,29992.303715829636
2027,Sharjah,organic,0.4023538336920272,1136.8963825563067,414967.1796330519
2027,Sharjah,plastic,0.17635229160492324,498.30339763735435,181880.74013763433
2027,Sharjah,paper,0.1226281820521461,346.49983397760695,126472.43940182654
2027,Sharjah,metal,0.09010868395905046,254.61230452290815,92933.49115086148
2027,Sharjah,glass,0.07631114067059921,215.62578137022692,78703.41020013283
2027,Sharjah,textile,0.0659883354930392,186.45752477251665,68056.99654196858
2027,Sharjah,construction,0.05625753252821459,158.9620375577853,58021.14370859163
2027,Sharjah,hazardous,0.010000000000000002,28.256133963582883,10313.488896707753
2027,Ajman,organic,0.3531929938420585,268.47464544761607,97993.24558837987
2027,Ajman,plastic,0.18864618266443678,143.39672045852973,52339.80296736335
2027,Ajman,paper,0.1431915786322603,108.84504781986608,39728.44245425112
2027,Ajman,metal,0.07254855438143172,55.14675476264383,20128.565488365
2027,Ajman,glass,0.07240544025558791,55.03796858946271,20088.85853515389
2027,Ajman,textile,0.06030684758649006,45.84139494875314,16732.109156294897
2027,Ajman,construction,0.07216064236857941,54.85188894726482,20020.93946575166
2027,Ajman,hazardous,0.037547760269155336,28.541397483443387,10417.610081456836
2027,Umm Al Quwain,organic,0.3499418875715316,135.87459110447634,49594.22575313386
2027,Umm Al Quwain,plastic,0.17451488265956464,67.76021723940383,24732.4792923824
2027,Umm Al Quwain,paper,0.148772614394725,57.76507147717537,21084.25108916901
2027,Umm Al Quwain,metal,0.08294229665000451,32.204634663182155,11754.691652061487
2027,Umm Al Quwain,glass,0.0616325545831996,23.93053946994206,8734.646906528853
2027,Umm Al Quwain,textile,0.05717357574851672,22.199217935070912,8102.714546300883
2027,Umm Al Quwain,construction,0.08282779628046276,32.16017673617959,11738.464508705549
2027,Umm Al Quwain,hazardous,0.04219439211199512,16.383136682793843,5979.844889219753
2027,Ras Al Khaimah,organic,0.3300983498568257,168.163619249879,61379.72102620583
2027,Ras Al Khaimah,plastic,0.17215924789284126,87.7039289216509,32011.934056402577
2027,Ras Al Khaimah,paper,0.14542463023179547,74.08438169551916,27040.79931886449
2027,Ras Al Khaimah,metal,0.06787395618944425,34.57736196068614,12620.737115650441
2027,Ras Al Khaimah,glass,0.06320696647795332,32.19983453218896,11752.93960424897
2027,Ras Al Khaimah,textile,0.05980630892427558,30.467420897573923,11120.608627614482
2027,Ras Al Khaimah,construction,0.08669799640181555,44.16698496967909,16120.949513932868
2027,Ras Al Khaimah,hazardous,0.07473254402504884,38.07136595640049,13896.048574086179
2027,Fujairah,organic,0.3440104850378781,140.4352338588223,51258.86035847014
2027,Fujairah,plastic,0.21277725271612224,86.8619549248221,31704.613547560068
2027,Fujairah,paper,0.14969031616697281,61.108005341741894,22304.42194973579
2027,Fujairah,metal,0.07326354038342647,29.908339642435305,10916.543969488886
2027,Fujairah,glass,0.07855906265013256,32.07012813515402,11705.596769331218
2027,Fujairah,textile,0.05335153459182104,21.77967115247799,7949.579970654467
2027,Fujairah,construction,0.0743411289881654,30.34824311716065,11077.108737763638
2027,Fujairah,hazardous,0.014006679465481328,5.717939981113801,2087.0480931065376
2028,Abu Dhabi,organic,0.38033589827802594,5224.808419658733,1907055.0731754377
2028,Abu Dhabi,plastic,0.16191835491091455,2224.3295672748095,811880.2920553054
2028,Abu Dhabi,paper,0.15187144602695915,2086.3116353201935,761503.7468918706
2028,Abu Dhabi,metal,0.07595581632895783,1043.4318466238758,380852.62401771464
2028,Abu Dhabi,glass,0.06802333385718173,934.4605362769513,341078.0957410872
2028,Abu Dhabi,textile,0.04876285183096212,669.8724994576773,244503.46230205224
2028,Abu Dhabi,construction,0.08739583035249406,1200.5873553775953,438214.38471282227
2028,Abu Dhabi,hazardous,0.02573646841450465,353.55094660585684,129046.09551113774
2028,Dubai,organic,0.37601089037832136,3935.4963158853525,1436456.1552981536
2028,Dubai,plastic,0.19310343437011027,2021.1059679248926,737703.6782925858
2028,Dubai,paper,0.13922169893488706,1457.155889017668,531861.8994914488
2028,Dubai,metal,0.0732577451098979,766.7479675920935,279863.00817111414
2028,Dubai,glass,0.07073188035649709,740.3111497078245,270213.56964335596
2028,Dubai,textile,0.06131954090106684,641.7974411994398,234256.06603779554
2028,Dubai,construction,0.06750622054849671,706.5499672114548,257890.73803218102
2028,Dubai,hazardous,0.0188485894007228,197.27767478103075,72006.35129507622
2028,Sharjah,organic,0.3198976223646272,1191.6471179943378,434951.1980679333
2028,Sharjah,plastic,0.15924585346505024,593.2049789287807,216519.81730900498
2028,Sharjah,paper,0.16119795106691723,600.4767162555964,219174.0014332927
2028,Sharjah,metal,0.10416061987253043,388.0075805569024,141622.76690326937
2028,Sharjah,glass,0.07870890858412394,293.1976905031299,107017.1570336424
2028,Sharjah,textile,0.07822300836714667,291.3876689440018,106356.49916456066
2028,Sharjah,construction,0.07077305758560676,263.6359391487029,96227.11778927656
2028,Sharjah,hazardous,0.027792978693997397,103.53131954019244,37788.93163217024
2028,Ajman,organic,0.3215438041649287,316.66247349914823,115581.80282718911
2028,Ajman,plastic,0.20274483045720915,199.66697746977724,72878.44677646869
2028,Ajman,paper,0.13897113019233395,136.8614206265478,49954.41852868995
2028,Ajman,metal,0.08246054448655783,81.20871758364314,29641.181918029746
2028,Ajman,glass,0.07433438501977234,73.20592069105888,26720.16105223649
2028,Ajman,textile,0.05137674736411539,50.596801088777184,18467.832397403672
2028,Ajman,construction,0.08356373290126623,82.29515858363199,30037.732883025674
2028,Ajman,hazardous,0.045004825413816285,44.32161077383561,16177.387932449998
2028,Umm Al Quwain,organic,0.4331651863042688,216.72727473977722,79105.45528001868
2028,Umm Al Quwain,plastic,0.15674519717673208,78.42495308198637,28625.107874925026
2028,Umm Al Quwain,paper,0.1586156843580455,79.36082143442822,28966.699823566298
2028,Umm Al Quwain,metal,0.08318479973877345,41.62018444043372,15191.367320758307
2028,Umm Al Quwain,glass,0.07584988328064461,37.950276274504695,13851.850840194214
2028,Umm Al Quwain,textile,0.05744655151793434,28.74246349274867,10490.999174853265
2028,Umm Al Quwain,construction,0.02499269762360118,12.504696627566927,4564.2142690619285
2028,Umm Al Quwain,hazardous,0.010000000000000002,5.003340101933797,1826.219137205836
2028,Ras Al Khaimah,organic,0.30778871439246624,201.02840703461885,73375.36856763589
2028,Ras Al Khaimah,plastic,0.17679075771022862,115.46870544321825,42146.077486774666
2028,Ras Al Khaimah,paper,0.18197689491012714,118.85596706525808,43382.4279788192
2028,Ras Al Khaimah,metal,0.07750020509116871,50.61830419963978,18475.68103286852
2028,Ras Al Khaimah,glass,0.07549788061436678,49.310510635043215,17998.336381790774
2028,Ras Al Khaimah,textile,0.06487145377100415,42.36999085345309,15465.046661510378
2028,Ras Al Khaimah,construction,0.08350749369934458,54.54189074790722,19907.790122986135
2028,Ras Al Khaimah,hazardous,0.0320665998112938,20.943904625629727,7644.525188354851
2028,Fujairah,organic,0.3277569576060337,168.4416798712323,61481.21315299979
2028,Fujairah,plastic,0.17273074075544695,88.77021665920603,32401.1290806102
2028,Fujairah,paper,0.15687786615451813,80.62306747868995,29427.41962972183
2028,Fujairah,metal,0.08516497399969841,43.7681976043426,15975.392125585051
2028,Fujairah,glass,0.06790232807146847,34.89653519811391,12737.235347311576
2028,Fujairah,textile,0.04883876075125497,25.0993387412965,9161.258640573222
2028,Fujairah,construction,0.08636270557522309,44.38373882760077,16200.064672074282
2028,Fujairah,hazardous,0.05436566708635625,27.939740343676633,10198.005225441972
2029,Abu Dhabi,organic,0.3626817636798426,6366.741541202547,2323860.6625389294
2029,Abu Dhabi,plastic,0.16690443281316583,2929.9443540273387,1069429.6892199786
2029,Abu Dhabi,paper,0.13735268960302985,2411.1746502464475,880078.7473399533
2029,Abu Dhabi,metal,0.09342070508938147,1639.9652352690227,598587.3108731933
2029,Abu Dhabi,glass,0.07172243470423965,1259.0602842407243,459557.0037478644
2029,Abu Dhabi,textile,0.0616085314636352,1081.5145282801295,394752.80282224726
2029,Abu Dhabi,construction,0.07450925042136712,1307.9817828401801,477413.3507366658
2029,Abu Dhabi,hazardous,0.03180019222533832,558.2403780246656,203757.73797900294
2029,Dubai,organic,0.3387331225194248,4374.3997870108615,1596655.9222589645
2029,Dubai,plastic,0.18673227550504234,2411.4607397169098,880183.1699966721
2029,Dubai,paper,0.13604431484457005,1756.876379415771,641259.8784867565
2029,Dubai,metal,0.08017187794580415,1035.339689257212,377898.9865788824
2029,Dubai,glass,0.061279736821004314,791.3665652301563,288848.79630900704
2029,Dubai,textile,0.05424186541260922,700.4794888175805,255675.0134184169
2029,Dubai,construction,0.08306358477707143,1072.6831933488975,391529.3655723476
2029,Dubai,hazardous,0.059733222174473716,771.3948739763591,281559.1290013711
2029,Sharjah,organic,0.3459038026823905,1644.5935541934925,600276.6472806247
2029,Sharjah,plastic,0.1603561285684588,762.4103966884084,278279.79479126906
2029,Sharjah,paper,0.12570791174639948,597.6760583897963,218151.76131227563
2029,Sharjah,metal,0.08765922640895758,416.77425226264734,152122.60207586628
2029,Sharjah,glass,0.07235386681310055,344.00518889657576,125561.89394725015
2029,Sharjah,textile,0.05844522523868243,277.8767968306502,101425.03084318733
2029,Sharjah,construction,0.09162168015911418,435.6136690188746,158998.98919188924
2029,Sharjah,hazardous,0.05795215838289644,275.53251912533494,100569.36948074725
2029,Ajman,organic,0.3885316946989463,456.20727601489034,166515.65574543498
2029,Ajman,plastic,0.18578313010160782,218.1433763823241,79622.3323795483
2029,Ajman,paper,0.18577310855164625,218.13160924962477,79618.03737611305
2029,Ajman,metal,0.05427326943839073,63.72674545919762,23260.262092607132
2029,Ajman,glass,0.0739362114356903,86.81463591811506,31687.342110111997
2029,Ajman,textile,0.07163074192137547,84.10759301425131,30699.271450201726
2029,Ajman,construction,0.030071843852343065,35.30984513181792,12888.093473113542
2029,Ajman,hazardous,0.010000000000000002,11.74182910272951,4285.767622496271
2029,Umm Al Quwain,organic,0.3597990026445618,230.46581955444458,84120.02413737227
2029,Umm Al Quwain,plastic,0.1815479968813146,116.28883788500495,42445.425828026804
2029,Umm Al Quwain,paper,0.14690985725319092,94.10170790809681,34347.123386455336
2029,Umm Al Quwain,metal,0.08344364782712826,53.44903277035871,19508.89696118093
2029,Umm Al Quwain,glass,0.08101552447044735,51.89372151250741,18941.208352065205
2029,Umm Al Quwain,textile,0.05619026362257672,35.99213744778058,13137.130168439911
2029,Umm Al Quwain,construction,0.08109370730078022,51.94380077880697,18959.48728426454
2029,Umm Al Quwain,hazardous,0.009999999999999995,6.405404624818179,2337.9726880586354
2029,Ras Al Khaimah,organic,0.4100390785684516,350.19874338947557,127822.54133715859
2029,Ras Al Khaimah,plastic,0.17623615231390208,150.51657831150263,54938.55108369846
2029,Ras Al Khaimah,paper,0.14335992277686188,122.43824414040135,44689.95911124649
2029,Ras Al Khaimah,metal,0.06949467112368402,59.352748973940116,21663.75337548814
2029,Ras Al Khaimah,glass,0.05700238775468637,48.68356604347,17769.50160586655
2029,Ras Al Khaimah,textile,0.05193303881608743,44.3540283947706,16189.22036409127
2029,Ras Al Khaimah,construction,0.07777007583544712,66.42045662077356,24243.46666658235
2029,Ras Al Khaimah,hazardous,0.01416467281087952,12.097506989361221,4415.590051116846
2029,Fujairah,organic,0.3437443282523697,211.36962003331482,77149.91131215991
2029,Fujairah,plastic,0.19285423482192104,118.58676052451814,43284.16759144912
2029,Fujairah,paper,0.15418165799080216,94.80685435977861,34604.501841319194
2029,Fujairah,metal,0.0836040845174298,51.408451355474696,18764.084744748263
2029,Fujairah,glass,0.07549831473831796,46.424184452805925,16944.827325274164
2029,Fujairah,textile,0.06527358876131284,40.13696378594555,14649.991781870125
2029,Fujairah,construction,0.07484379091784644,46.021715408620715,16797.92612414656
2029,Fujairah,hazardous,0.009999999999999995,6.149035857782406,2244.398088090578
2030,Abu Dhabi,organic,0.4023651731400607,5963.038501678773,2176509.0531127523
2030,Abu Dhabi,plastic,0.18358828779047312,2720.7723273077636,993081.8994673337
2030,Abu Dhabi,paper,0.15529493361023614,2301.4657580991534,840035.001706191
2030,Abu Dhabi,metal,0.06503053533255072,963.7503736880284,351768.8863961304
2030,Abu Dhabi,glass,0.07085740207394131,1050.1043452604358,383288.08602005907
2030,Abu Dhabi,textile,0.05927622431046513,878.4716754658373,320642.1615450306
2030,Abu Dhabi,construction,0.05358744374227289,794.1641363938008,289869.9097837373
2030,Abu Dhabi,hazardous,0.010000000000000002,148.19966785751308,54092.878767992275
2030,Dubai,organic,0.3265756086766473,3840.884517839753,1401922.8490115097
2030,Dubai,plastic,0.22863566660417625,2689.004226753042,981486.5427648603
2030,Dubai,paper,0.13841129907033084,1627.8674878615839,594171.6330694781
2030,Dubai,metal,0.0764057129166822,898.6143239704189,327994.2282492029
2030,Dubai,glass,0.07741212748207955,910.4508543788809,332314.56184829155
2030,Dubai,textile,0.053963538007377305,634.6699268211877,231654.5232897335
2030,Dubai,construction,0.08192998738048786,963.5858028457361,351708.8180386937
2030,Dubai,hazardous,0.016666059862218682,196.01099897686157,71544.01462655448
2030,Sharjah,organic,0.42022862416793816,1683.8544509200372,614606.8745858136
2030,Sharjah,plastic,0.16594448772333922,664.93891226915,242702.70297823974
2030,Sharjah,paper,0.16948992499393048,679.1454655242111,247888.09491633705
2030,Sharjah,metal,0.09142657040707232,366.34590948468906,133716.2569619115
2030,Sharjah,glass,0.07189577303667784,288.0860809276194,105151.41953858107
2030,Sharjah,textile,0.07101461967104195,284.5553028431731,103862.68553775818
